gene,pval_spark,qval_spark,pval_spatialde,qval_spatialde,FSV,l,sig_spark,sig_spatialde,agreement
Cpne2,9.954627788744121e-09,5.5932941228996e-06,0.1808095607381099,0.9716396128806598,0.0790319158638809,0.099290620603231,True,False,False
Ppp3r1,1.11810991576533e-08,6.24449395656103e-06,0.0043817446913738,0.1721579116480235,0.3067452294047468,0.0581467320804295,True,False,False
Fam3c,1.1286834356028e-08,6.27218472347395e-06,0.129786044646999,0.8989519777314642,0.093406964480353,0.099290620603231,True,False,False
Fgfr1,1.33523465617458e-08,7.38327378053355e-06,0.1087854229178768,0.8454283970365529,0.3838375041814118,0.0340519822626955,True,False,False
Snap91,1.47232601666047e-08,8.10122500946594e-06,2.9828272074539086e-08,1.4719655703343548e-05,0.4156784628084389,0.1695474016689043,True,True,True
Lmo4,1.68428445634916e-08,9.22206161724562e-06,0.006817016306288,0.2397245239829881,0.2581485447176769,0.0581467320804295,True,False,False
Fxyd6,1.79584827009194e-08,9.7849480879885e-06,0.0664356708794691,0.7230859828228181,0.1194925548414571,0.099290620603231,True,False,False
Ptpro,1.87444018084904e-08,1.01635893919267e-05,0.0122732217838451,0.3383768153136918,0.1503570374902225,0.099290620603231,True,False,False
Nat8l,1.89599183020306e-08,1.02307827493239e-05,0.0003868039165585,0.029097560479163,0.2451414142422781,0.099290620603231,True,True,True
Tspan15,1.99128765698831e-08,1.06933409233663e-05,0.0668771005471075,0.7230859828228181,0.1233369849821712,0.099290620603231,True,False,False
Fam131b,2.11634463287425e-08,1.13105272748544e-05,0.0287729966053449,0.5154085356957879,0.1444921556750874,0.099290620603231,True,False,False
Kalrn,2.13406561311302e-08,1.13509240959233e-05,0.0396232968062559,0.5778163270671159,0.1418038929987516,0.099290620603231,True,False,False
Map2,2.22489158208106e-08,1.17779347477789e-05,4.904908312064471e-06,0.0009309515976298,0.2943370718589795,0.099290620603231,True,True,True
Prdx1,2.43996016724424e-08,1.28555192163558e-05,0.0009782299208213,0.0600419031501116,0.3220924926465986,0.0581467320804295,True,False,False
Sphk1,2.65513914188276e-08,1.39235644039301e-05,0.0215993745140178,0.449130367975719,0.1511742093381595,0.099290620603231,True,False,False
Hspa8,2.71557352160556e-08,1.41739383154464e-05,1.3619170435852368e-07,4.541073126138126e-05,0.3718617888468351,0.099290620603231,True,True,True
Clca1,2.83241641252374e-08,1.47150380244643e-05,0.0354418414139655,0.5525177378846045,0.1218474784741548,0.099290620603231,True,False,False
Arhgap33,2.87488310934947e-08,1.48665154480347e-05,3.207136171845537e-05,0.0045478665462136,0.3276730507111947,0.099290620603231,True,True,True
Nppa,3.19923330049932e-08,1.64675474752074e-05,0.1326968623842577,0.9053082835028856,0.0951135062247902,0.099290620603231,True,False,False
Shisa2,3.32445275752491e-08,1.70335989797251e-05,0.0003455002872086,0.0266402315205858,0.2338503507237135,0.099290620603231,True,True,True
Ctsd,3.41488737287676e-08,1.74170667475949e-05,0.3117117521770336,0.9752785262472556,0.0377417814396782,0.1695474016689043,True,False,False
Mlf2,3.73364101857732e-08,1.89163109790519e-05,0.0108860037485216,0.3159827319082898,0.1675764267760552,0.099290620603231,True,False,False
Grasp,3.74270823222389e-08,1.89163109790519e-05,1.2107082272616587e-05,0.0019788923071957,0.4318054610164046,0.0581467320804295,True,True,True
Cav1,3.88603951240185e-08,1.95522609125362e-05,0.1483931058920351,0.93187137878878,0.0771137452947901,0.099290620603231,True,False,False
Gabra5,4.01576710773455e-08,2.01143684647373e-05,6.993929398635412e-05,0.0081050024168822,0.2922814164620831,0.099290620603231,True,True,True
Heyl,4.14775158663616e-08,2.06827111210399e-05,0.0146128587701023,0.3646390468974459,0.2343885686944838,0.0581467320804295,True,False,False
Phldb2,4.31077180618189e-08,2.14000733537631e-05,0.0035418352273843,0.148624561905582,0.1685970398928656,0.1695474016689043,True,False,False
Pmepa1,4.346234672159e-08,2.14806529861846e-05,0.0014470179991316,0.0796958082825295,0.3561431179285851,0.0581467320804295,True,False,False
Enho,4.44175407565695e-08,2.18560360661684e-05,0.0041426483781824,0.1653975826590193,0.8492859060541864,0.0340519822626955,True,False,False
Bex2,4.66074426830332e-08,2.28330103486773e-05,0.000204394187327,0.018015866468898,0.3941593051797029,0.0581467320804295,True,True,True
Cdk17,4.75676902311761e-08,2.31007975456921e-05,0.0944168648940289,0.8050721346090471,0.1597377998953974,0.0581467320804295,True,False,False
Akap12,4.74232983993517e-08,2.31007975456921e-05,0.2232962805539097,0.9752785262472556,0.0915091059335145,0.099290620603231,True,False,False
Gria3,4.78456938513006e-08,2.3135219456055e-05,0.0055183888385501,0.2056808552906142,0.1786179319478403,0.099290620603231,True,False,False
Islr,5.314098983078e-08,2.55849398911455e-05,0.1484431509101808,0.93187137878878,0.1453543701410934,0.0581467320804295,True,False,False
Calb2,5.40264981641059e-08,2.58996350252842e-05,0.0016372085433461,0.0880542440881673,0.2242397376436877,0.099290620603231,True,False,False
Dab2ip,5.50666963139435e-08,2.6285479934641e-05,0.1862503033633049,0.9732752618406676,0.1289239513008792,0.0581467320804295,True,False,False
Lrp4,5.53895873611765e-08,2.63270994416083e-05,0.0951274427648625,0.8071439211761409,0.0591686261094878,0.1695474016689043,True,False,False
Ncan,5.97948387470737e-08,2.8300521758152e-05,0.1540814594316341,0.9413959543031656,0.1368619085968064,0.0581467320804295,True,False,False
Ctsb,6.33389607429535e-08,2.98514432806512e-05,0.0016890403021087,0.0894321468116526,0.2141444752536605,0.099290620603231,True,False,False
Aldoc,6.63194991146199e-08,3.11248327758599e-05,0.0089507470260394,0.2846014589181678,0.2617130499156276,0.0581467320804295,True,False,False
Tenm3,8.77515546893193e-08,4.1010934449947e-05,0.0469190186400485,0.6250971198296749,0.1260235202297052,0.099290620603231,True,False,False
Chl1,8.82363740961623e-08,4.10656931713788e-05,0.0100175558183024,0.3044004584492541,0.1811319466796771,0.099290620603231,True,False,False
E030024N20Rik,9.05634389702925e-08,4.19738309835294e-05,0.0350303947512646,0.5525177378846045,0.1380402856193429,0.099290620603231,True,False,False
Mdk,9.27717760390578e-08,4.2819663617628e-05,0.0822289559769339,0.7604637405453026,0.1167656512864357,0.099290620603231,True,False,False
Zdhhc2,9.3330824846305e-08,4.29004232428892e-05,0.0015088296686134,0.0820019014171097,0.3143505739698346,0.0581467320804295,True,False,False
Srebf1,9.54691410370856e-08,4.37034714432913e-05,0.2139872648717479,0.9752785262472556,0.130703651786501,0.0581467320804295,True,False,False
Rprml,1.03924211791728e-07,4.71934080496335e-05,0.0039713954134106,0.1601147229256435,0.1705498961433107,0.099290620603231,True,False,False
Grm5,1.03937843443092e-07,4.71934080496335e-05,0.003699700464039,0.1526528582770875,0.338417671528841,0.0581467320804295,True,False,False
Bcan,1.05487720558628e-07,4.77032206383642e-05,0.017027214734443,0.4007147696641325,0.1644495739803674,0.099290620603231,True,False,False
Pip5k1c,1.07329635845588e-07,4.83404536117941e-05,0.0038675850374021,0.1574732561268325,0.1760205591916553,0.099290620603231,True,False,False
Cbx6,1.08722302716302e-07,4.87710427728457e-05,0.0002501601205718,0.0211385301883242,0.2508543098549235,0.099290620603231,True,True,True
Tmod2,1.10185138790797e-07,4.9229538068161e-05,0.0398539738093943,0.579809522271814,0.1348938664252086,0.099290620603231,True,False,False
Gm20594,1.15122949284618e-07,5.12307757265574e-05,0.2245188051810392,0.9752785262472556,0.1255777451553241,0.0581467320804295,True,False,False
Sparc,1.28825333067795e-07,5.71009691665278e-05,0.0001138642109683,0.0121670444180221,0.4025526074950303,0.0581467320804295,True,True,True
Sfrp5,1.311442303642e-07,5.78990467957943e-05,2.345220388333402e-06,0.0005166604273369,0.4076342686164036,0.099290620603231,True,True,True
Rap1gds1,1.36566466801824e-07,6.00555437342078e-05,0.0115036220138691,0.3247601482496643,0.1758431122972122,0.1695474016689043,True,False,False
Arpc1b,1.4497921596579e-07,6.35050573703951e-05,0.0800561304152924,0.7588793584999706,0.1162223215898236,0.099290620603231,True,False,False
R3hdm4,1.47723907772956e-07,6.44545482180128e-05,0.0144242897193385,0.3646390468974459,0.1686270707786973,0.099290620603231,True,False,False
Rcn1,1.50144829236254e-07,6.52559329923101e-05,0.0049083594234301,0.1880572366672602,0.2870647924065842,0.0581467320804295,True,False,False
Ifi27l1,1.8848602245658e-07,8.16022606252687e-05,,,,,True,False,False
Prkcb,1.97788637468221e-07,8.52990748690887e-05,0.0427675067372731,0.598833170671066,0.1240588204733484,0.099290620603231,True,False,False
Cx3cl1,1.99318479610078e-07,8.56282294451087e-05,6.81743678244695e-05,0.0080101635795283,0.2759957340247971,0.099290620603231,True,True,True
Phgdh,2.09832927700049e-07,8.97999054044179e-05,0.0827804787043992,0.7615680579986375,0.1830548601335075,0.0581467320804295,True,False,False
Fmnl2,2.17053040652004e-07,9.25352769654657e-05,0.0180208000046052,0.4086812677514984,0.1556584054833668,0.099290620603231,True,False,False
Htra1,2.32091841412263e-07,9.85704801520633e-05,0.0675200658354451,0.7230859828228181,0.1122655360753999,0.099290620603231,True,False,False
Serinc3,2.39637168331086e-07,0.000101389504024,0.0441832223189259,0.6079435109127741,0.169580487201381,0.099290620603231,True,False,False
Fam65a,2.43664578514213e-07,0.0001027044527525,,,,,True,False,False
Celf2,2.56102300699723e-07,0.0001075411285452,0.0003265045011,0.0254942153801986,0.3768962845507271,0.0581467320804295,True,True,True
Lhfp,2.61240876042734e-07,0.0001092880347513,0.4362467185385136,0.9752785262472556,0.0445564684618447,0.099290620603231,True,False,False
Pde1c,2.76779947627759e-07,0.0001153566339671,0.3121032247832589,0.9752785262472556,0.0649324274642609,0.099290620603231,True,False,False
Purb,2.88716400564937e-07,0.0001198841921413,3.325770375328663e-05,0.0045588921244921,0.4766454575673782,0.1695474016689043,True,True,True
H3f3a,3.04623895219791e-07,0.0001255559859022,0.003185807185789,0.1363302026680161,0.2738053275751704,0.0581467320804295,True,False,False
Celf5,3.03566516812737e-07,0.0001255559859022,0.0737391236167759,0.7422765173806216,0.1193612623386335,0.099290620603231,True,False,False
Elovl5,3.08388178327235e-07,0.0001261763095525,0.0492401939356054,0.6354354315727656,0.1320629455901143,0.099290620603231,True,False,False
Celf1,3.08314214825245e-07,0.0001261763095525,0.000256737343694,0.0215467252323345,0.2633268519112569,0.099290620603231,True,True,True
Dab2,3.10092892807923e-07,0.00012641074651,0.0434190997945229,0.6018667799607077,0.134705772572446,0.1695474016689043,True,False,False
Dcn,3.11416142984022e-07,0.0001264885383267,0.2309961140825769,0.9752785262472556,0.1239765426674743,0.0581467320804295,True,False,False
Zfp36l1,3.13321150136048e-07,0.0001268012037319,0.0355834767691752,0.5525177378846045,0.2231347889114438,0.0581467320804295,True,False,False
Dst,3.27153720558471e-07,0.0001319212752747,0.3706536821059436,0.9752785262472556,0.206109591871432,0.0340519822626955,True,False,False
Ywhaz,3.32707781325325e-07,0.0001336782983608,0.0387761289165254,0.5742870377469087,0.200855261110147,0.0581467320804295,True,False,False
Tax1bp3,3.42381387019586e-07,0.000137071981213,0.3542013810589626,0.9752785262472556,0.0844767130528008,0.0581467320804295,True,False,False
Eomes,3.51933420184025e-07,0.0001403929258822,0.0105421501797031,0.3125033260574257,0.5304281975410833,0.0340519822626955,True,False,False
Atp6v1e1,3.59537141836341e-07,0.0001429157813683,0.0142983094531712,0.3646390468974459,0.2308652043554484,0.0581467320804295,True,False,False
Eef1a1,3.66905683168994e-07,0.0001453275917411,0.0002819172457092,0.0228816648704936,0.3641772098867958,0.0581467320804295,True,True,True
Gsn,3.81198006049743e-07,0.0001504551060379,0.030913144430465,0.5279309457946854,0.2330453517829817,0.0581467320804295,True,False,False
Jam2,4.03556841499508e-07,0.000158719073832,0.0492321469249099,0.6354354315727656,0.4647019541426762,0.0340519822626955,True,False,False
Eno2,4.05187149388198e-07,0.0001588011157453,1.0067570995975215e-05,0.0017014194983198,0.311972749878086,0.099290620603231,True,True,True
Serpinf1,4.1169189080037e-07,0.0001607862942631,0.0684350652735482,0.7247514480036017,0.4609689996629127,0.0340519822626955,True,False,False
Anp32a,4.13672228805062e-07,0.0001609967895598,0.0385845159653756,0.5736394563220155,0.1356186811776555,0.099290620603231,True,False,False
Bag3,4.19194648770826e-07,0.0001620170176618,0.0136890133048765,0.3585070719618068,0.1386637631722792,0.099290620603231,True,False,False
Magt1,4.188199738131e-07,0.0001620170176618,0.1200185020172937,0.8776988198267046,0.3483867731352016,0.0340519822626955,True,False,False
Snx18,4.4089100414979e-07,0.0001698149752293,0.2698395362925637,0.9752785262472556,0.0676973981234191,0.099290620603231,True,False,False
Jph4,4.56062341225305e-07,0.0001750547782904,0.0002851099246924,0.022989549940723,0.257451314805732,0.099290620603231,True,True,True
Edil3,4.57670066400517e-07,0.0001750702707983,0.0513484837182567,0.6477364454316291,0.1901141990289194,0.0581467320804295,True,False,False
Kcnd2,5.21925830998526e-07,0.0001989683128417,0.0006326394923039,0.0431208476052708,0.3522341549805197,0.0581467320804295,True,True,True
Rab40b,5.35860478212413e-07,0.0002035856407741,0.031118096131824,0.5279309457946854,0.1577690133533814,0.099290620603231,True,False,False
Myo5a,5.79500078368156e-07,0.0002194189989685,0.0001285457619911,0.0133266308040764,0.3792943548668026,0.0581467320804295,True,True,True
Gjb6,5.92222015871613e-07,0.0002234784155342,0.2288801448008987,0.9752785262472556,0.1186537798862042,0.0581467320804295,True,False,False
Ypel3,5.9686835229833e-07,0.0002244733815381,4.148287763405811e-06,0.0008256407496796,0.3776203238692225,0.099290620603231,True,True,True
Plp1,5.99053147976036e-07,0.0002245390272987,0.000790063152627,0.0510314613296353,0.3568434244174578,0.0581467320804295,True,False,False
Gria2,6.13680683603235e-07,0.0002292524636708,0.0018301540447919,0.0944711734334641,0.1933176037279038,0.099290620603231,True,False,False
Slc2a1,6.37785012580494e-07,0.0002374629184775,0.0917846750927365,0.7946594007222316,0.1055778740311822,0.099290620603231,True,False,False
Ppp3ca,6.44384793968555e-07,0.0002391231010814,0.1331518868870853,0.9061105048702184,0.0845761741220457,0.099290620603231,True,False,False
Nrep,6.53533520411642e-07,0.000241715038526,0.0001680213558034,0.0159760339715834,0.341663735972685,0.099290620603231,True,True,True
Fibcd1,6.70275291936306e-07,0.0002470889525326,0.0280393563037759,0.5091869460154549,0.2367423227016237,0.0581467320804295,True,False,False
Hivep2,7.3477469020311e-07,0.0002691689574548,0.0039053999386585,0.158027577413818,0.1757385702837061,0.099290620603231,True,False,False
Aqp1,7.34991074891056e-07,0.0002691689574548,0.1813437318078246,0.9716396128806598,0.0797326954371077,0.099290620603231,True,False,False
Lamc1,7.65553795467611e-07,0.0002794454442856,0.2436340657662418,0.9752785262472556,0.06351610412166,0.099290620603231,True,False,False
Dtx4,7.80764837449155e-07,0.0002840695066741,0.0229271045487293,0.4621074944603578,0.2245556834946361,0.0581467320804295,True,False,False
Arhgap5,7.96760231569493e-07,0.0002889479908344,0.0109020609934809,0.3159827319082898,0.1753196802418592,0.099290620603231,True,False,False
Vat1l,8.62839014237338e-07,0.0003118990420585,0.0397996253602318,0.579702453446494,0.2091418490405862,0.0581467320804295,True,False,False
Fgf13,8.87427028750665e-07,0.0003197523202548,0.0356098822726707,0.5525177378846045,0.1184347773786233,0.099290620603231,True,False,False
Ccsap,9.29393697557401e-07,0.000333366818197,0.0145893390966437,0.3646390468974459,0.1687698876428381,0.099290620603231,True,False,False
Adk,9.31181239449685e-07,0.000333366818197,0.0465533305587853,0.6242700425040589,0.2096767189602915,0.0581467320804295,True,False,False
Ppp3cb,9.61311542591048e-07,0.0003430540617804,0.0401720133896662,0.5803303620472043,0.113471106089079,0.099290620603231,True,False,False
Fyco1,1.01530827611995e-06,0.0003611694639115,0.1657913655897126,0.9537695394920284,0.085912536036934,0.099290620603231,True,False,False
Anks1b,1.06359072138407e-06,0.0003771435915052,0.1343602634864954,0.9097708949686576,0.1447023752705697,0.0581467320804295,True,False,False
Ak5,1.0685146552003e-06,0.0003776905744518,0.0365157188530805,0.5587727396785505,0.1289344296587886,0.099290620603231,True,False,False
Scrib,1.12171184896148e-06,0.0003952435501887,0.3460342831891274,0.9752785262472556,0.0349343536420954,0.1695474016689043,True,False,False
Klhl2,1.19471457105114e-06,0.0004196428103593,0.0052621375040872,0.1985290225930397,0.2993306925692668,0.0581467320804295,True,False,False
Grin3a,1.22226072141185e-06,0.0004266913500911,0.0372820135022793,0.5636620105117893,0.1156730891579879,0.099290620603231,True,False,False
Cacng3,1.22242175670806e-06,0.0004266913500911,0.0023443377082001,0.1116683177840378,0.2007303390112024,0.099290620603231,True,False,False
Cdhr1,1.30124283626021e-06,0.0004527892063518,2.8078082081606226e-06,0.0005871174553233,0.5150175067286693,0.0581467320804295,True,True,True
Fam107a,1.37728606874887e-06,0.0004777613676432,0.249684437948881,0.9752785262472556,0.1027823844625163,0.0581467320804295,True,False,False
Aldh2,1.40241678758812e-06,0.0004849727377148,0.9752751699529654,0.9752785262472556,1.9162738327513847e-07,0.0581467320804295,True,False,False
